timestamp,bytes_in,bytes_out,host
1458698766,252,704,host19
1458698766,63,187,host19
1458698766,500,77,host19
1458698766,1329,81,host19
1458698766,922,77,host19
1458698766,1329,81,host19
1458698767,0,87,host19
1458698767,66,381,host19
1458698766,7655,1801,host18
1458698767,193,109,host19
1458698767,107,91,host19
1458698767,0,151,host19
1458698767,0,151,host19
1458698767,0,96,host19
1458698767,8583,1754,host18
1458698768,7655,1785,host18
1458698769,0,294,host19
1458698770,0,96,host19
1458698771,0,94,host19
1458698771,62,436,host19
1458698772,0,146,host19
1458698773,7595,1754,host18
1458698774,0,151,host19
1458698774,294,294,host19
1458698776,0,108,host19
1458698776,7655,1710,host18
1458698777,0,151,host19
1458698777,254,294,host19
1458698777,110,110,host19
1458698777,0,151,host19
1458698777,110,110,host19
1458698778,0,107,host19
1458698778,0,90,host19
1458698779,0,152,host19
1458698779,0,152,host19
1458698779,4353,2820,host19
1458698779,0,363,host19
1458698779,1954,4628,host19
1458698779,0,151,host19
1458698779,7655,1785,host18
1458698780,74,456,host19
1458698781,0,101,host19
1458698781,7655,1694,host18
1458698782,118,90,host18
1458698782,7655,1801,host18
1458698783,8583,1694,host18
1458698783,7655,1694,host18
1458698784,0,43,host19
1458698784,66,334,host19
1458698784,394,2166,host19
1458698784,4933,2153,host19
1458698784,0,152,host19
1458698784,0,80,host19
1458698772,2498,544,host8
1458698772,0,74,host8
1458698772,0,74,host8
1458698772,86,86,host8
1458698774,299,93,host8
1458698774,530,181,host8
1458698774,494,179,host8
1458698774,560,181,host8
1458698774,2791,629,host8
1458698774,540,181,host8
1458698774,162,74,host8
1458698774,1392,1471,host8
1458698774,526,179,host8
1458698774,536,90,host8
1458698774,502,179,host8
1458698775,1714,550,host8
1458698775,845,2643,host8
1458698775,1439,3016,host8
1458698775,371,90,host8
1458698775,272,90,host8
1458698776,136,81,host8
1458698778,282,92,host8
1458698778,430,176,host8
1458698778,681,1108,host8
1458698778,91,75,host8
1458698778,297,92,host8
1458698780,265,92,host8
1458698836,141,84,host254
1458698836,1378,1728,host254
1458698849,1814,8463,host254
1458698866,0,90,host19
1458698866,324,90,host19
1458698866,0,90,host19
1458698866,0,90,host19
1458698866,257,90,host19
1458698867,294,294,host19
1458698867,8583,1785,host18
1458698867,7655,1754,host18
1458698867,1707,1422,host18
1458698826,494,80,host248
1458698831,262,516,host248
1458698833,186,94,host248
1458698835,1155,1873,host248
1458698844,90,90,host248
1458698848,12318,8054,host248
1458698858,7887,1558,host248
1458698798,63,200,host248
1458698799,90,90,host248
1458698802,1992,2088,host248
1458698819,63,187,host248
1458698786,4793,11310,host19
1458698786,0,640,host19
1458698786,0,152,host19
1458698787,0,294,host19
1458698788,0,108,host19
1458698788,7655,1754,host18
1458698790,0,83,host19
1458698825,42167,53186,host19
1458698825,4178,23704,host19
1458698825,0,151,host19
1458698825,60,58,host19
1458698825,92,87,host19
1458698825,60,58,host19
1458698825,63,193,host19
1458698825,0,151,host19
1458698826,0,106,host19
1458698826,0,106,host19
1458698827,162,106,host19
1458698827,162,106,host19
1458698827,162,106,host19
1458698827,0,294,host19
1458698827,0,106,host19
1458698827,0,151,host19
1458698827,0,151,host19
1458698827,156,86,host19
1458698827,156,86,host19
1458698827,0,107,host19
1458698827,162,106,host19
1458698827,0,87,host19
1458698828,0,87,host19
1458698828,0,106,host19
1458698827,7655,1754,host18
1458698828,0,105,host19
1458698828,152,1729,host19
1458698829,0,151,host19
1458698829,0,106,host19
1458698829,74,448,host19
1458698829,138,210,host19
1458698829,152,1729,host19
1458698829,0,106,host19
1458698830,0,106,host19
1458698830,162,106,host19
1458698831,162,106,host19
1458698831,0,151,host19
1458698831,0,91,host19
1458698830,7655,1754,host18
1458698831,0,106,host19
1458698831,162,106,host19
1458698831,0,106,host19
1458698831,0,110,host19
1458698831,0,110,host19
1458698833,0,151,host19
1458698833,66,262,host19
1458698833,0,360,host18
1458698834,110,110,host19
1458698835,0,194,host19
1458698834,7655,1710,host18
1458698835,392,392,host19
1458698836,0,90,host19
1458698836,0,65,host19
1458698837,0,106,host19
1458698837,294,294,host19
1458698837,74,727,host19
1458698837,152,82,host19
1458698837,194,194,host19
1458698837,360,276,host19
1458698837,360,276,host19
1458698837,149,79,host19
1458698838,162,106,host19
1458698837,8643,1785,host18
1458698838,0,151,host19
1458698838,0,151,host19
1458698838,134,85,host18
1458698839,0,906,host19
1458698839,66,580,host19
1458698839,1332,1248,host18
1458698840,0,82,host19
1458698840,74,503,host19
1458698840,0,137,host19
1458698840,0,137,host19
1458698841,0,106,host19
1458698840,7655,1694,host18
1458698840,7655,1770,host18
1458698841,0,74,host19
1458698841,0,88,host19
1458698841,0,60,host19
1458698841,66,411,host19
1458698841,5569,411,host19
1458698787,89,177,host8
1458698787,86,177,host8
1458698787,90,90,host8
1458698787,2474,896,host8
1458698787,332,168,host8
1458698787,163,84,host8
1458698790,102,102,host8
1458698790,102,102,host8
1458698790,6326,2749,host8
1458698790,185,100,host8
1458698790,187,112,host8
1458698790,102,102,host8
1458698790,101,101,host8
1458698790,102,102,host8
1458698791,332,168,host8
1458698791,332,168,host8
1458698793,344,81,host8
1458698793,146,73,host8
1458698795,146,73,host8
1458698796,149,80,host8
1458698796,150,83,host8
1458698800,0,148,host8
1458698800,106,90,host8
1458698800,332,168,host8
1458698800,151,84,host8
1458698800,150,81,host8
1458698800,62,76,host8
1458698800,809,863,host8
1458698800,12427,2011,host8
1458698801,0,172,host8
1458698803,3408,1999,host8
1458698803,1840,929,host8
1458698803,332,168,host8
1458698865,63,199,host248
1458698868,84,189,host248
1458698868,476,75,host248
1458698868,126,395,host248
1458698868,5277,2335,host248
1458698868,116,188,host248
1458698868,80,188,host248
1458698842,0,88,host19
1458698842,0,106,host19
1458698842,0,106,host19
1458698842,0,106,host19
1458698843,0,151,host19
1458698843,0,80,host19
1458698843,0,75,host19
1458698843,0,78,host19
1458698843,8583,1785,host18
1458698844,0,151,host19
1458698844,0,151,host19
1458698844,0,85,host19
1458698844,0,81,host19
1458698844,0,83,host19
1458698844,0,83,host19
1458698844,0,79,host19
1458698844,0,90,host19
1458698844,4600,3386,host19
1458698844,149,79,host19
1458698844,0,98,host19
1458698844,0,98,host19
1458698845,0,151,host19
1458698846,3868,4408,host19
1458698846,21070,13745,host19
1458698846,90,90,host19
1458698846,0,74,host19
1458698846,118,90,host18
1458698848,0,98,host19
1458698848,66,402,host19
1458698848,0,98,host19
1458698848,0,93,host19
1458698848,0,104,host19
1458698847,7655,1694,host18
1458698848,0,65,host19
1458698848,0,92,host19
1458698848,7655,1754,host18
1458698762,149,80,host8
1458698764,0,148,host8
1458698764,488,1107,host8
1458698764,1640,550,host8
1458698764,458,89,host8
1458698764,86,86,host8
1458698764,378,176,host8
1458698764,375,170,host8
1458698764,281,90,host8
1458698764,8187,14430,host8
1458698764,262,90,host8
1458698764,103,178,host8
1458698764,62,76,host8
1458698764,62,74,host8
1458698764,1736,550,host8
1458698764,240,89,host8
1458698764,397,176,host8
1458698764,280,90,host8
1458698764,271,90,host8
1458698764,1540,544,host8
1458698764,149,80,host8
1458698764,146,73,host8
1458698764,146,73,host8
1458698764,1706,550,host8
1458698766,849,643,host8
1458698766,1918,3368,host8
1458698766,581,658,host8
1458698767,26705,2884,host8
1458698767,2862,1326,host8
1458698767,1733,4165,host8
1458698767,395,178,host8
1458698770,1583,2185,host8
1458698770,0,148,host8
1458698771,281,90,host8
1458698771,146,73,host8
1458698771,671,649,host8
1458698867,334,306,host2
1458698765,3749,3821,host254
1458698765,0,222,host2
1458698810,0,608,host2
1458698835,66,138,host2
1458698839,1421,770,host2
1458698655,238,99,host2
1458698655,255,99,host2
1458698655,238,99,host2
1458698651,315,91,host8
1458698653,352,75,host8
1458698653,63,187,host8
1458698653,63,170,host8
1458698653,140,276,host8
1458698653,120,258,host8
1458698653,141811,42217,host8
1458698653,149,80,host8
1458698653,149,80,host8
1458698656,3230,2348,host8
1458698656,63,190,host8
1458698656,845,2641,host8
1458698656,3834,2633,host8
1458698657,86,86,host8
1458698657,67504,9043,host8
1458698662,0,83,host19
1458698662,0,152,host19
1458698662,0,152,host19
1458698662,7655,1845,host18
1458698662,7655,1710,host18
1458698664,0,147,host19
1458698664,7655,1710,host18
1458698665,294,294,host19
1458698667,0,107,host19
1458698667,14984,5840,host19
1458698667,0,151,host19
1458698667,581,1131,host19
1458698667,1008,1163,host19
1458698668,62,432,host19
1458698668,62,432,host19
1458698667,8583,1754,host18
1458698667,7655,1694,host18
1458698668,0,151,host19
1458698668,0,151,host19
1458698669,0,151,host19
1458698668,4571,4290,host18
1458698669,0,87,host19
1458698669,0,98,host19
1458698669,535,296,host19
1458698669,171,102,host19
1458698670,7655,1785,host18
1458698672,0,151,host19
1458698673,0,110,host19
1458698674,914,489,host19
1458698674,809,484,host19
1458698674,885,484,host19
1458698674,781,484,host19
1458698674,784,484,host19
1458698675,0,90,host19
1458698715,0,294,host19
1458698715,249167,7166,host19
1458698715,110,110,host19
1458698715,7655,1785,host18
1458698717,0,260,host19
1458698717,74,727,host19
1458698717,60,43,host19
1458698718,0,108,host19
1458698660,87,71,host8
1458698660,292,166,host8
1458698698,149,80,host8
1458698698,146,73,host8
1458698698,150,83,host8
1458698698,3633,3621,host8
1458698698,149,80,host8
1458698698,146,73,host8
1458698699,102,102,host8
1458698699,63,189,host8
1458698701,332,168,host8
1458698701,149,80,host8
1458698702,159,86,host8
1458698702,0,148,host8
1458698703,332,168,host8
1458698703,332,168,host8
1458698704,146,73,host8
1458698704,238,95,host8
1458698707,67,67,host8
1458698707,9830,1610,host8
1458698707,5651,6259,host8
1458698707,2209,2404,host8
1458698707,1168,11327,host8
1458698707,663,2792,host8
1458698708,67,67,host8
1458698708,146,73,host8
1458698708,117,80,host8
1458698708,67,67,host8
1458698708,331,75,host8
1458698708,67,67,host8
1458698708,67,67,host8
1458698708,163,84,host8
1458698708,67,67,host8
1458698708,108,73,host8
1458698709,149,80,host8
1458698709,150,83,host8
1458698709,67,67,host8
1458698709,159,80,host8
1458698709,153,75,host8
1458698709,2673,5347,host8
1458698709,5276,1311,host8
1458698709,5276,1311,host8
1458698709,5277,1377,host8
1458698709,145,90,host8
1458698709,124,80,host8
1458698710,214,2854,host8
1458698710,163,83,host8
1458698710,155,75,host8
1458698710,179,82,host8
1458698710,183,84,host8
1458698710,166,86,host8
1458698710,108,76,host8
1458698710,149,80,host8
1458698710,145,70,host8
1458698710,161,81,host8
1458698710,151,84,host8
1458698710,149,80,host8
1458698710,150,81,host8
1458698716,845,2643,host8
1458698716,176,144,host8
1458698716,1844,3062,host8
1458698716,15314,7049,host8
1458698675,0,110,host19
1458698676,331,90,host19
1458698676,300,92,host19
1458698676,289,92,host19
1458698676,0,92,host19
1458698676,0,88,host19
1458698676,291,88,host19
1458698676,0,83,host19
1458698676,0,83,host19
1458698676,66,377,host19
1458698676,0,92,host19
1458698676,318,92,host19
1458698676,0,151,host19
1458698676,300,290,host19
1458698676,1353,2608,host19
1458698676,3090,6289,host19
1458698676,2208,989,host19
1458698676,0,151,host19
1458698676,0,90,host19
1458698663,183,88,host8
1458698663,345,200,host8
1458698663,6080,3134,host8
1458698664,146,73,host8
1458698664,146,73,host8
1458698665,130,84,host8
1458698665,9309,1874,host8
1458698665,149,80,host8
1458698670,6326,2749,host8
1458698670,0,148,host8
1458698670,957,1854,host8
1458698670,849,643,host8
1458698670,8185,13393,host8
1458698672,7578,27317,host8
1458698676,1140,5102,host8
1458698676,149,80,host8
1458698678,6985,2174,host8
1458698678,370,97,host8
1458698679,5423,1242,host8
1458698679,1091,637,host8
1458698679,332,168,host8
1458698680,2260051,101295,host8
1458698680,2822,4039,host8
1458698684,0,148,host8
1458698686,332,168,host8
1458698687,2524,17915,host8
1458698687,311,71,host8
1458698692,1196,892,host8
1458698692,62,74,host8
1458698692,62,73,host8
1458698692,0,540,host8
1458698721,1069,1757,host8
1458698721,134,144,host8
1458698723,146,73,host8
1458698723,86,86,host8
1458698723,3307,1884,host8
1458698726,159,80,host8
1458698730,550,550,host8
1458698730,65,65,host8
1458698732,17109,3125,host8
1458698732,322,79,host8
1458698732,107,1392,host8
1458698732,3601,5770,host8
1458698732,682,75,host8
1458698732,103,87,host8
1458698732,355,85,host8
1458698732,467,1400,host8
1458698732,375,76,host8
1458698732,362,77,host8
1458698732,134,73,host8
1458698732,296,69,host8
1458698733,3129,2111,host8
1458698733,371,88,host8
1458698734,146,73,host8
1458698734,371,88,host8
1458698734,358,85,host8
1458698734,149,80,host8
1458698734,312,71,host8
1458698735,318,78,host8
1458698735,371,88,host8
1458698736,6687,1007,host8
1458698736,32559,1765,host8
1458698736,50788,2240,host8
1458698736,934,815,host8
1458698736,89,73,host8
1458698736,332,76,host8
1458698736,320,80,host8
1458698736,1236,1338,host8
1458698736,1129,877,host8
1458698736,328,72,host8
1458698736,339,85,host8
1458698736,314079,10051,host8
1458698736,839,1352,host8
1458698736,2551,2272,host8
1458698736,636,771,host8
1458698737,314,74,host8
1458698737,359,86,host8
1458698737,90573,7713,host8
1458698739,131,85,host8
1458698739,150,81,host8
1458698739,138879,6755,host8
1458698739,173417,7145,host8
1458698739,1540,805,host8
1458698740,5568,1017,host8
1458698740,10509,1083,host8
1458698740,315,91,host8
1458698742,4329,1944,host8
1458698742,90,90,host8
1458698743,723,801,host8
1458698743,2136,804,host8
1458698743,639,801,host8
1458698743,4132,933,host8
1458698743,669,802,host8
1458698745,105,89,host8
1458698745,105,89,host8
1458698745,146,73,host8
1458698745,149,80,host8
1458698747,566,872,host8
1458698720,0,108,host19
1458698720,7655,1694,host18
1458698721,7655,1785,host18
1458698722,58,252,host19
1458698722,120,104,host19
1458698723,294,294,host19
1458698724,0,85,host19
1458698724,149,87,host19
1458698724,138,76,host19
1458698725,0,94,host19
1458698725,74,422,host19
1458698725,74,426,host19
1458698725,74,426,host19
1458698725,74,727,host19
1458698725,74,425,host19
1458698725,0,151,host19
1458698726,1631,892,host19
1458698727,0,89,host19
1458698727,0,100,host19
1458698727,74,727,host19
1458698727,0,590,host19
1458698727,74,419,host19
1458698727,74,421,host19
1458698727,7655,1754,host18
1458698728,7655,1694,host18
1458698729,0,65,host19
1458698729,0,92,host19
1458698730,0,73,host19
1458698730,0,90,host19
1458698730,0,78,host19
1458698731,0,79,host19
1458698731,0,77,host19
1458698731,261,321,host19
1458698732,0,294,host19
1458698732,0,90,host19
1458698732,0,151,host19
1458698732,7655,1770,host18
1458698733,0,151,host19
1458698733,66,405,host19
1458698733,66,405,host19
1458698733,0,342,host19
1458698733,0,77,host19
1458698733,0,75,host19
1458698733,0,75,host19
1458698734,0,90,host19
1458698735,0,89,host19
1458698735,62,432,host19
1458698735,294,294,host19
1458698735,2132,4917,host19
1458698735,0,151,host19
1458698735,0,151,host19
1458698735,0,82,host19
1458698735,0,83,host19
1458698735,0,77,host19
1458698735,0,152,host19
1458698735,0,364,host19
1458698735,0,752,host19
1458698735,0,374,host19
1458698735,0,377,host19
1458698735,0,176,host19
1458698735,0,704,host19
1458698735,0,153,host19
1458698735,0,79,host19
1458698735,0,375,host19
1458698735,0,384,host19
1458698735,0,189,host19
1458698736,238,300,host19
1458698736,289,347,host19
1458698736,7655,1770,host18
1458698737,58,252,host19
1458698737,66,338,host19
1458698737,66,338,host19
1458698737,66,338,host19
1458698737,66,338,host19
1458698737,66,338,host19
1458698738,66,338,host19
1458698738,0,108,host19
1458698738,66,338,host19
1458698737,134,85,host18
1458698738,66,338,host19
1458698738,66,338,host19
1458698738,66,338,host19
1458698740,1792,1530,host19
1458698740,5558,4582,host19
1458698740,0,108,host19
1458698740,74,146,host19
1458698741,74,417,host19
1458698741,0,107,host19
1458698741,8583,1694,host18
1458698742,74,417,host19
1458698742,74,417,host19
1458698742,7715,1785,host18
1458698677,0,89,host19
1458698677,0,89,host19
1458698677,0,90,host19
1458698678,294,90,host19
1458698678,0,151,host19
1458698679,300,92,host19
1458698679,0,92,host19
1458698679,0,88,host19
1458698679,309,88,host19
1458698679,308,88,host19
1458698679,0,92,host19
1458698679,0,92,host19
1458698679,0,151,host19
1458698679,236,260,host19
1458698682,74,727,host19
1458698682,89,77,host19
1458698682,0,152,host19
1458698682,26873,30044,host19
1458698682,0,151,host19
1458698684,236,80,host19
1458698684,0,94,host19
1458698684,0,207,host19
1458698686,0,108,host19
1458698687,294,294,host19
1458698689,0,782,host19
1458698688,7655,1710,host18
1458698689,107,91,host19
1458698689,110,110,host19
1458698689,110,110,host19
1458698689,110,110,host19
1458698689,110,110,host19
1458698689,110,110,host19
1458698689,110,110,host19
1458698690,0,108,host19
1458698690,0,91,host19
1458698690,7655,1754,host18
1458698691,0,94,host19
1458698691,62,420,host19
1458698691,1026,1162,host19
1458698691,240,290,host19
1458698692,0,1392,host19
1458698692,0,294,host19
1458698693,294,294,host19
1458698693,0,76,host19
1458698694,0,294,host19
1458698695,0,89,host19
1458698695,62,431,host19
1458698696,305,83,host19
1458698696,284,80,host19
1458698697,7655,1754,host18
1458698698,126,90,host19
1458698698,7655,1694,host18
1458698745,393,126,host19
1458698745,66,1062,host19
1458698746,0,110,host19
1458698746,0,110,host19
1458698746,4251,2520,host19
1458698746,0,108,host19
1458698746,0,640,host19
1458698746,2925,2549,host19
1458698746,718,654,host18
1458698747,196,196,host19
1458698747,294,294,host19
1458698747,91,87,host18
1458698747,91,87,host18
1458698747,1707,1422,host18
1458698748,0,486,host19
1458698748,196,172,host19
1458698748,0,151,host19
1458698748,0,151,host19
1458698748,0,107,host19
1458698750,294,294,host19
1458698750,7655,1770,host18
1458698751,0,192,host19
1458698751,0,202,host19
1458698751,240,290,host19
1458698752,0,98,host19
1458698752,0,294,host19
1458698753,0,152,host19
1458698753,107,91,host19
1458698753,294,294,host19
1458698753,0,91,host19
1458698753,1886,1278,host19
1458698753,862,1262,host19
1458698753,750,1262,host19
1458698753,766,1294,host19
1458698753,750,1262,host19
1458698753,798,1278,host19
1458698753,12096,5477,host19
1458698753,750,1262,host19
1458698753,766,1278,host19
1458698753,500,360,host18
1458698755,130,90,host19
1458698755,204,93,host19
1458698755,166,86,host19
1458698755,0,43,host19
1458698755,0,80,host19
1458698756,74,462,host19
1458698756,74,456,host19
1458698756,7655,1710,host18
1458698757,74,417,host19
1458698757,7655,1694,host18
1458698758,0,151,host19
1458698759,0,175,host19
1458698760,7655,1770,host18
1458698669,0,62,host2
1458698690,570,550,host2
1458698756,4063120,54565,host248
1458698758,100,195,host248
1458698758,63,201,host248
1458698700,0,107,host19
1458698699,8583,1694,host18
1458698700,0,98,host19
1458698700,0,87,host19
1458698700,7655,1694,host18
1458698702,7715,1801,host18
1458698703,1563,788,host19
1458698703,0,151,host19
1458698703,0,151,host19
1458698703,8583,1694,host18
1458698704,0,87,host19
1458698705,0,195,host19
1458698705,1545,544,host19
1458698705,0,152,host19
1458698705,0,82,host19
1458698705,92,87,host19
1458698705,0,110,host19
1458698705,0,110,host19
1458698705,0,110,host19
1458698705,0,110,host19
1458698707,289,92,host19
1458698707,0,87,host19
1458698707,134,85,host18
1458698710,0,153,host19
1458698710,0,372,host19
1458698710,2205,9475,host19
1458698710,0,151,host19
1458698710,330,74,host19
1458698710,7655,1710,host18
1458698711,74,430,host19
1458698712,0,102,host19
1458698713,74,453,host19
1458698712,7655,1710,host18
1458698663,5824,3047,host248
1458698663,141,84,host248
1458698663,5908,2794,host248
1458698665,122,86,host248
1458698665,11209,2149,host248
1458698666,243,119,host248
1458698670,39236,47851,host248
1458698672,204,80,host248
1458698673,5010,1916,host248
1458698677,62,77,host248
1458698682,63,195,host248
1458698684,3608,1804,host248
1458698689,302,206,host248
1458698691,5952,3536,host248
1458698691,1505,75,host248
1458698674,299,89,host254
1458698682,366,1557,host254
1458698732,2276,1453,host248
1458698733,117,73,host248
1458698734,4389,3509,host248
1458698734,3751,2539,host248
1458698737,266,264,host248
1458698739,989,134,host248
1458698740,90,90,host248
1458698741,140,64,host248
1458698741,63,198,host248
1458698741,482,76,host248
1458698741,483,79,host248
1458698741,63,181,host248
1458698741,68,60,host248
1458698741,63,192,host248
1458698741,101,181,host248
1458698741,63,178,host248
1458698741,525,76,host248
1458698741,63,189,host248
1458698741,482,78,host248
1458698741,180,180,host248
1458698742,77,175,host248
1458698742,63,180,host248
1458698742,103,193,host248
1458698742,186,592,host248
1458698742,62,79,host248
1458698742,4941,766,host248
1458698746,63,186,host248
1458698746,480,76,host248
1458698746,11718,4183,host248
1458698747,1836,2117,host248
1458698656,124,193,host248
1458698659,98,166,host248
1458698652,0,152,host19
1458698653,118,79,host19
1458698653,163,94,host19
1458698653,300,92,host19
1458698653,1942,642,host19
1458698653,66,2034,host19
1458698653,231,294,host19
1458698653,147,87,host19
1458698653,120,116,host19
1458698653,167,98,host19
1458698655,176,107,host19
1458698655,178,109,host19
1458698655,0,151,host19
1458698655,7655,1694,host18
1458698657,74,417,host19
1458698657,0,43,host19
1458698657,294,294,host19
1458698658,0,151,host19
1458698658,0,108,host19
1458698657,8583,1694,host18
1458698658,0,151,host19
1458698658,0,151,host19
1458698658,0,80,host19
1458698658,0,81,host19
1458698658,0,86,host19
1458698658,0,151,host19
1458698658,171,102,host19
1458698658,107,91,host19
1458698658,182,113,host19
1458698658,98,191,host19
1458698658,4792,6835,host19
1458698658,10581,14871,host19
1458698658,0,132,host19
1458698658,0,108,host19
1458698658,168,99,host19
1458698658,991,76,host19
1458698658,63,197,host19
1458698659,8583,1785,host18
1458698660,0,151,host19
1458698660,0,151,host19
1458698660,0,296,host19
1458698751,90,90,host8
1458698751,366,240,host8
1458698754,0,148,host8
1458698754,0,148,host8
1458698756,8800,1326,host8
1458698756,8800,1392,host8
1458698756,67293,3577,host8
1458698756,569,767,host8
1458698759,146,73,host8
1458698759,102,102,host8
1458698759,134675,37733,host8
1458698760,5061,4174,host8
1458698760,0,74,host8
1458698760,0,148,host8
1458698760,1202,1845,host8
1458698760,107,91,host8
1458698760,86,86,host8
1458698694,4339315,143388,host254
1458698698,17748,17782,host254
1458698705,611,750,host254
1458698712,607,720,host254
1458698726,63,190,host254
1458698710,0,62,host2
1458698710,1840,1664,host2
1458698717,0,62,host2
1458698717,0,574,host2
1458698718,0,60,host2
1458698726,0,62,host2
1458698733,0,62,host2
1458698750,94,86,host2
1458698751,570,550,host2
1458698752,938,612,host2
1458698759,1044,1174,host2
1458698693,107,95,host248
1458698693,63,189,host248
1458698693,63,201,host248
1458698696,2862,2569,host248
1458698698,62,79,host248
1458698698,2003,3256,host248
1458698698,6009,2717,host248
1458698698,8964,5188,host248
1458698698,3022,1242,host248
1458698698,7719,7222,host248
1458698701,7274,2175,host248
1458698711,63,205,host248
1458698714,63,198,host248
1458698718,840,1282,host248
1458698719,62,79,host248
1458698719,4092,1458,host248
1458698720,107,95,host248
1458698631,95,86,host2
1458698631,95,86,host2
1458698632,938,612,host2
1458698634,900,765,host2
1458698640,222,276,host2
1458698640,0,276,host2
1458698647,0,574,host2
1458698564,279,90,host19
1458698564,255,89,host19
1458698564,0,103,host19
1458698564,7655,1694,host18
1458698565,0,90,host19
1458698566,0,100,host19
1458698566,0,151,host19
1458698566,7715,1785,host18
1458698568,0,151,host19
1458698568,60,58,host19
1458698568,1290,72,host19
1458698568,110,110,host19
1458698568,63,198,host19
1458698568,63,201,host19
1458698568,940,78,host19
1458698568,60,58,host19
1458698568,74,727,host19
1458698568,0,151,host19
1458698569,0,151,host19
1458698569,0,109,host19
1458698570,0,151,host19
1458698570,0,151,host19
1458698570,0,151,host19
1458698571,0,80,host19
1458698570,7595,1814,host18
1458698573,0,151,host19
1458698573,0,151,host19
1458698573,0,151,host19
1458698573,196,196,host19
1458698573,0,906,host19
1458698573,229,241,host19
1458698573,0,62,host19
1458698574,0,151,host19
1458698574,0,151,host19
1458698578,0,108,host19
1458698577,8583,1694,host18
1458698578,0,151,host19
1458698578,74,503,host19
1458698578,7655,1770,host18
1458698579,0,151,host19
1458698579,0,151,host19
1458698579,0,110,host19
1458698579,0,140,host19
1458698580,0,108,host19
1458698580,0,87,host19
1458698581,0,294,host19
1458698582,0,213,host19
1458698582,294,294,host19
1458698583,0,110,host19
1458698587,22279,24511,host8
1458698587,107,91,host8
1458698588,163,84,host8
1458698588,159,80,host8
1458698588,146,73,host8
1458698589,171,86,host8
1458698589,108,162,host8
1458698589,299,85,host8
1458698589,297,84,host8
1458698589,117,138,host8
1458698589,163,83,host8
1458698589,175,100,host8
1458698589,208,90,host8
1458698590,111,111,host8
1458698591,159,80,host8
1458698591,332,168,host8
1458698591,159,80,host8
1458698593,271,935,host8
1458698593,421,83,host8
1458698593,436,76,host8
1458698593,63,191,host8
1458698593,63,190,host8
1458698593,406,78,host8
1458698593,332,168,host8
1458698593,126,364,host8
1458698593,63,191,host8
1458698593,895,77,host8
1458698593,63,192,host8
1458698593,1817,75,host8
1458698593,63,188,host8
1458698593,123,381,host8
1458698593,212,390,host8
1458698593,479,74,host8
1458698594,327,80,host8
1458698594,2784,1474,host8
1458698594,375,77,host8
1458698594,165,75,host8
1458698595,146,73,host8
1458698595,307,80,host8
1458698595,4609,4065,host8
1458698595,301,77,host8
1458698595,330,81,host8
1458698595,146,73,host8
1458698595,146,73,host8
1458698595,146,73,host8
1458698595,150,83,host8
1458698595,308,81,host8
1458698595,482,80,host8
1458698595,328,76,host8
1458698595,773,1349,host8
1458698595,413,631,host8
1458698596,104,88,host8
1458698598,2051,823,host8
1458698598,62,75,host8
1458698598,63,194,host8
1458698598,146,73,host8
1458698598,159,80,host8
1458698598,63,191,host8
1458698598,63,189,host8
1458698598,86,86,host8
1458698602,149,80,host8
1458698602,146,73,host8
1458698604,140,276,host8
1458698604,140,276,host8
1458698605,280,408,host8
1458698605,163,83,host8
1458698605,1178,4597,host8
1458698605,140,276,host8
1458698605,126,258,host8
1458698605,163,84,host8
1458698606,921,765,host8
1458698606,140,276,host8
1458698606,140,276,host8
1458698606,332,168,host8
1458698606,20252,1862,host8
1458698607,149,80,host8
1458698607,146,73,host8
1458698610,2472,2054,host8
1458698610,4484,1026,host8
1458698610,146,73,host8
1458698612,62,73,host8
1458698612,160,81,host8
1458698613,86,86,host8
1458698613,7028,2440,host8
1458698613,3847,11702,host8
1458698613,7114,5277,host8
1458698620,102,102,host8
1458698620,315,91,host8
1458698620,805,84,host8
1458698620,106,90,host8
1458698625,7062,23133,host8
1458698625,0,148,host8
1458698625,149,80,host8
1458698625,146,73,host8
1458698625,0,296,host8
1458698627,149,80,host8
1458698627,149,80,host8
1458698627,205,177,host8
1458698633,7330,11938,host8
1458698634,116597,37589,host8
1458698634,149,80,host8
1458698636,959,1047,host8
1458698636,336,74,host8
1458698638,144,77,host8
1458698638,1041,911,host8
1458698638,1025,912,host8
1458698638,139,72,host8
1458698638,146,73,host8
1458698638,478,81,host8
1458698638,330,79,host8
1458698638,347,75,host8
1458698638,327,71,host8
1458698638,346,79,host8
1458698638,890,2488,host8
1458698638,286,364,host8
1458698638,330,67,host8
1458698640,448,78,host8
1458698641,343,71,host8
1458698641,346,71,host8
1458698641,959,1047,host8
1458698641,337,78,host8
1458698642,397,80,host8
1458698642,347,72,host8
1458698642,24294,1758,host8
1458698642,646,2270,host8
1458698642,383,87,host8
1458698642,15850,1548,host8
1458698642,5702,1125,host8
1458698642,4705,2386,host8
1458698642,339,83,host8
1458698642,366,79,host8
1458698643,86,86,host8
1458698643,159,86,host8
1458698645,206,342,host8
1458698645,1414,4460,host8
1458698645,726,7713,host8
1458698645,888,521,host8
1458698646,4269,5718,host8
1458698646,62,77,host8
1458698647,67,67,host8
1458698647,28159,24379,host8
1458698647,473,2791,host8
1458698647,67,67,host8
1458698649,4257,1188,host8
1458698649,86,86,host8
1458698649,2802,3775,host8
